輿|2906|palanquin, bier, public opinion, the earth|9999|ヨ|かご、こし|17|臼: mortar<br>車: car<br>八: eight; eight radical (no. 12)|palanquin|2874
轄|1766|control, wedge|1771|カツ|くさび|17|車: car<br>害: harm; injury|control|1672
轟|2354|roar, thunder, boom resound|2438|ゴウ、コウ|とどろ.かす、とどろ.く|21|車: car<br>車: car<br>車: car|rumble|2760
轡|2907|bit (horse)|9999|ヒ|くつわ、たづな|22|車: car<br>糸: thread<br>糸: thread<br>口: mouth|bridle's bit|2970
辛|1603|spicy, bitter, hot, acrid|1607|シン|から.い、つら.い、-づら.い、かのと|7|立: stand up; rise; set up; erect<br>十: ten|spicy|1612
辞|633|resign, word, term, expression|633|ジ|や.める、いな.む|13|舌: tongue; reed; clapper<br>辛: spicy; bitter; hot; acrid|resign|1613
辣|2908|pungent, spicy, harsh, cruel, severe|9999|ラツ|から.い|14|辛: spicy; bitter; hot; acrid<br>束: bundle; sheaf; ream; tie in bundles; govern; manage; control|pungent, spicy, harsh, cruel, severe|1798
辰|1596|sign of the dragon, 7-9AM, fifth sign of Chinese zodiac, shin dragon radical (no. 161)|1600|シン、ジン|たつ|7|厂: wild goose; trailing cliff radical (no. 27)|sign of the dragon|2164
辱|1764|embarrass, humiliate, shame|1769|ジョク|はずかし.める|10|辰: sign of the dragon; 7-9AM; fifth sign of Chinese zodiac; shin dragon radical (no. 161)<br>寸: measurement; foot/10|embarrass|2165
農|385|agriculture, farmers|385|ノウ||13|曲: bend; music; melody; composition; pleasure; injustice; fault; curve; crooked; perverse; lean<br>辰: sign of the dragon; 7-9AM; fifth sign of Chinese zodiac; shin dragon radical (no. 161)|agriculture|2170
辺|428|environs, boundary, border, vicinity|428|ヘン|あた.り、ほと.り、-べ|5|刀: sword; saber; knife<br>辶: walk; walking; road radical variant (no. 162)|environs|302
辻|1610|crossing, crossroad, street corners, (kokuji)|1614||つじ|5|十: ten<br>辶: walk; walking; road radical variant (no. 162)|crossing|297
込|675|crowded, mixture, in bulk, included, (kokuji)|675||-こ.む、こ.む、こ.み、-こ.み、こ.める|5|入: enter; insert<br>辶: walk; walking; road radical variant (no. 162)|crowded|843
巡|1261|patrol, go around, circumference|1262|ジュン|めぐ.る、めぐ.り|6|巛: curving river radical (no.47)<br>辶: walk; walking; road radical variant (no. 162)|patrol|303
辿|2909|follow (road), pursue|9999|テン|たど.る、たどり|6|山: mountain<br>辶: walk; walking; road radical variant (no. 162)|track down|2493
迂|2910|roundabout way|9999|ウ||6|于: going; from<br>辶: walk; walking; road radical variant (no. 162)|detour|2495
迄|2911|until, up to, as far as, to the extent|9999|キツ|まで、およ.ぶ|6|乞: beg; invite; ask<br>辶: walk; walking; road radical variant (no. 162)|until|2501
迅|1881|swift, fast|1888|ジン||6|卂: to fly rapidly<br>辶: walk; walking; road radical variant (no. 162)|swift|298
迎|625|welcome, meet, greet|625|ゲイ|むか.える|7|卬: lofty; high; raise; high-priced<br>辶: walk; walking; road radical variant (no. 162)|welcome|1837
近|194|near, early, akin, tantamount|194|キン、コン|ちか.い|7|斤: axe; 1.32 lb; catty; counter for loaves of bread; axe radical (no. 69)<br>辶: walk; walking; road radical variant (no. 162)|near|1210
返|685|return, answer, fade, repay|685|ヘン|かえ.す、-かえ.す、かえ.る、-かえ.る|7|反: anti-<br>辶: walk; walking; road radical variant (no. 162)|return|782
迦|2136|(used phonetically)|2160|カ、ケ||8|加: add; addition; increase; join; include; Canada<br>辶: walk; walking; road radical variant (no. 162)|Sanskrit ka|2966
迪|2912|edify, way, path|9999|テキ|みち、みちび.く、すす.む、いた.る|8|由: wherefore; a reason<br>辶: walk; walking; road radical variant (no. 162)|Way|2492
迫|773|urge, force, imminent, spur on|773|ハク|せま.る|8|白: white<br>辶: walk; walking; road radical variant (no. 162)|urge|300
迭|1899|transfer, alternation|1907|テツ||8|失: lose; error; fault; disadvantage; loss<br>辶: walk; walking; road radical variant (no. 162)|alternate|910
述|379|mention, state, speak, relate|379|ジュツ|の.べる|8|朮: a type of millet; a type of herb<br>辶: walk; walking; road radical variant (no. 162)|mention|1643
迷|942|astray, be perplexed, in doubt, lost, err, illusion|942|メイ|まよ.う|9|米: rice; USA; metre<br>辶: walk; walking; road radical variant (no. 162)|astray|992
追|411|chase, drive away, follow, pursue, meanwhile|411|ツイ|お.う|9|𠂤: None<br>辶: walk; walking; road radical variant (no. 162)|chase|1359
退|424|retreat, withdraw, retire, resign, repel, expel, reject|424|タイ|しりぞ.く、しりぞ.ける、ひ.く、の.く、の.ける、ど.く|9|艮: northeast (Oriental zodiac); stopping; good radical (no. 138)<br>辶: walk; walking; road radical variant (no. 162)|retreat|1575
送|311|escort, send|311|ソウ|おく.る|9|天: heavens; sky; imperial<br>辶: walk; walking; road radical variant (no. 162)|send off|2172
逃|931|escape, flee, shirk, evade, set free|931|トウ|に.げる、に.がす、のが.す、のが.れる|9|兆: portent; 10**12; trillion; sign; omen; symptoms<br>辶: walk; walking; road radical variant (no. 162)|escape|301
逆|683|inverted, reverse, opposite, wicked|683|ギャク、ゲキ|さか、さか.さ、さか.らう|9|屮: left hand; old grass radical (no. 45)<br>辶: walk; walking; road radical variant (no. 162)|inverted|2109
透|1035|transparent, permeate, filter, penetrate|1035|トウ|す.く、す.かす、す.ける、とう.る、とう.す|10|秀: excel; excellence; beauty; surpass<br>辶: walk; walking; road radical variant (no. 162)|transparent|981
逐|2198|pursue, drive away, chase, accomplish, attain, commit|2230|チク||10|豕: pig; hog; pig radical (no. 152)<br>辶: walk; walking; road radical variant (no. 162)|pursue|578
逓|1943|relay, in turn, sending|1957|テイ|かわ.る、たがいに|10|乕: tiger; brave; fierce; surname<br>辶: walk; walking; road radical variant (no. 162)|parcel post|2002
途|717|route, way, road|717|ト|みち|10|余: too much; myself; surplus; other; remainder<br>辶: walk; walking; road radical variant (no. 162)|route|1790
逗|2009|stop|2027|トウ、ズ|とど.まる|10|豆: beans; pea; midget<br>辶: walk; walking; road radical variant (no. 162)|standstill|2502
這|2913|crawl, creep, grovel, trail (vines)|9999|シャ、ゲン|は.う、は.い、むか.える、この|10|言: say<br>辶: walk; walking; road radical variant (no. 162)|crawl|2494
通|80|traffic, pass through, avenue, commute, counter for letters, notes, documents, etc.|80|ツウ、ツ|とお.る、とお.り、-とお.り、-どお.り、とお.す、とお.し、-どお.し、かよ.う|10|甬: road with walls on both sides<br>辶: walk; walking; road radical variant (no. 162)|traffic|1511
逝|2000|departed, die|2018|セイ|ゆ.く、い.く|10|折: fold; break; fracture; bend; yield; submit<br>辶: walk; walking; road radical variant (no. 162)|departed|1213
逞|2914|sturdy, brawny, bold|9999|テイ|たくま.しい|11|呈: display; offer; present; send; exhibit<br>辶: walk; walking; road radical variant (no. 162)|tough|2977
速|576|quick, fast|576|ソク|はや.い、はや-、はや.める、すみ.やか|10|束: bundle; sheaf; ream; tie in bundles; govern; manage; control<br>辶: walk; walking; road radical variant (no. 162)|quick|1799
造|429|create, make, structure, physique|429|ゾウ|つく.る、つく.り、-づく.り|10|告: revelation; tell; inform; announce<br>辶: walk; walking; road radical variant (no. 162)|create|299
逢|2095|meeting, tryst, date, rendezvous|2116|ホウ|あ.う、むか.える|10|夂: winter radical (no. 34)<br>三: three<br>丨: number one; line; rod radical (no. 2)<br>辶: walk; walking; road radical variant (no. 162)|tryst|2497
連|30|take along, lead, join, connect, party, gang, clique|30|レン|つら.なる、つら.ねる、つ.れる、-づ.れ|10|車: car<br>辶: walk; walking; road radical variant (no. 162)|take along|305
逮|766|apprehend, chase|766|タイ||11|隶: extend; give; cast; slave radical (no. 171)<br>辶: walk; walking; road radical variant (no. 162)|apprehend|1244
週|540|week|540|シュウ||11|周: circumference; circuit; lap<br>辶: walk; walking; road radical variant (no. 162)|week|340
進|142|advance, proceed, progress, promote|142|シン|すす.む、すす.める|11|隹: bird; old bird radical (no. 172)<br>辶: walk; walking; road radical variant (no. 162)|advance|603
逸|1521|deviate, idleness, leisure, miss the mark, evade, elude, parry, diverge|1524|イツ|そ.れる、そ.らす、はぐ.れる|11|免: excuse; dismissal<br>辶: walk; walking; road radical variant (no. 162)|elude|2127
逼|2915|urge, force, imminent, spur on|9999|フク、ヒツ、ヒョク、ヒキ|せま.る、むかばき|12|一: one; one radical (no.1)<br>口: mouth<br>田: rice field; rice paddy<br>辶: walk; walking; road radical variant (no. 162)|pressing|2500
遁|2916|flee, escape, shirk, evade, set free|9999|トン、シュン|のが.れる|12|盾: shield; escutcheon; pretext<br>辶: walk; walking; road radical variant (no. 162)|elude (RTK3)|2496
遂|1422|consummate, accomplish, attain, commit (suicide)|1423|スイ|と.げる、つい.に|12|豕: pig; hog; pig radical (no. 152)<br>辶: walk; walking; road radical variant (no. 162)|consummate|579
遅|833|slow, late, back, later|833|チ|おく.れる、おく.らす、おそ.い|12|尸: corpse; remains; flag radical (no. 44)<br>羊: sheep<br>辶: walk; walking; road radical variant (no. 162)|slow|1148
遇|1342|meet, encounter, interview, treat, entertain, receive, deal with|1343|グウ|あ.う|12|禺: long-tailed monkey<br>辶: walk; walking; road radical variant (no. 162)|interview|2106
遊|941|play|941|ユウ、ユ|あそ.ぶ、あそ.ばす|12|斿: to swim; to move freely; to rove<br>辶: walk; walking; road radical variant (no. 162)|play|1126
運|255|carry, luck, destiny, fate, lot, transport, progress, advance|255|ウン|はこ.ぶ|12|軍: army; force; troops; war; battle<br>辶: walk; walking; road radical variant (no. 162)|carry|325
遍|1839|everywhere, times, widely, generally|1845|ヘン|あまね.く|12|扁: level; small<br />辶: walk; walking; road radical variant (no. 162)|everywhere|1965
過|285|overdo, exceed, go beyond, error|285|カ|す.ぎる、す.ごす、あやま.ち、あやま.つ、よぎ.る、よ.ぎる|12|咼: crooked mouth; evil; dishonest<br>辶: walk; walking; road radical variant (no. 162)|overdo|1389
道|207|road-way, street, district, journey, course, moral, teachings|207|ドウ、トウ|みち、いう|12|首: neck; counter for songs and poems<br>辶: walk; walking; road radical variant (no. 162)|road-way|295
達|500|accomplished, reach, arrive, attain|500|タツ、ダ|-たち|12|土: soil; earth; ground; Turkey<br>羊: sheep<br>辶: walk; walking; road radical variant (no. 162)|accomplished|591
違|344|difference, differ|344|イ|ちが.う、ちが.い、ちが.える、-ちが.える、たが.う、たが.える|13|韋: tanned leather radical (no. 178)<br>辶: walk; walking; road radical variant (no. 162)|difference|1773
遜|2917|humble, modest|9999|ソン|したが.う、へりくだ.る、ゆず.る|13|孫: grandchild; descendants<br>辶: walk; walking; road radical variant (no. 162)|modest|1496
遠|887|distant, far|887|エン、オン|とお.い|13|袁: long kimono<br>辶: walk; walking; road radical variant (no. 162)|distant|429
遡|2918|go upstream, retrace the past|9999|ソ、サク|さかのぼ.る|13|朔: conjunction (astronomy); first day of month<br>辶: walk; walking; road radical variant (no. 162)|go upstream|2111
遣|664|dispatch, despatch, send, give, donate, do, undertake|664|ケン|つか.う、-つか.い、-づか.い、つか.わす、や.る|13|中: in; inside; middle; mean; center<br>辶: walk; walking; road radical variant (no. 162)|dispatch|1910
遥|2312|far off, distant, long ago|2376|ヨウ|はる.か|12|爪: claw; nail; talon<br>缶: tin can; container; jar radical (no. 121)<br>辶: walk; walking; road radical variant (no. 162)|far off|2498
適|670|suitable, occasional, rare, qualified, capable|670|テキ|かな.う|14|亠: kettle lid radical (no. 8)<br>冂: upside-down box radical (no. 13)<br>古: old<br>辶: walk; walking; road radical variant (no. 162)|suitable|473
遭|1551|encounter, meet, party, association, interview, join|1554|ソウ|あ.う、あ.わせる|14|曹: cadet; friend<br>辶: walk; walking; road radical variant (no. 162)|encounter|1258
遮|1858|intercept, interrupt, obstruct|1865|シャ|さえぎ.る|14|庶: commoner; all; bastard<br>辶: walk; walking; road radical variant (no. 162)|intercept|1276
遵|2919|abide by, follow, obey, learn|9999|ジュン||15|尊: revered; valuable; precious; noble; exalted<br>辶: walk; walking; road radical variant (no. 162)|abide by|2187
遷|1925|transition, move, change|1937|セン|うつ.る、うつ.す、みやこがえ|15|襾: cover; place on top of; west radical variant (no. 146)<br>大: large; big<br>己: self; snake; serpent<br>辶: walk; walking; road radical variant (no. 162)|transition|1737
選|57|elect, select, choose, prefer|57|セン|えら.ぶ、え.る、よ.る|15|巽: southeast<br>辶: walk; walking; road radical variant (no. 162)|elect|1944
遺|647|bequeath, leave behind, reserve|647|イ、ユイ|のこ.す|15|貴: precious; value; prize; esteem; honor<br>辶: walk; walking; road radical variant (no. 162)|bequeath|1909
遼|2032|distant|2050|リョウ||15|大: large; big<br>日: day; sun; Japan; counter for days<br>小: little; small<br>辶: walk; walking; road radical variant (no. 162)|remote (RTK3)|2499
避|756|evade, avoid, avert, ward off, shirk, shun|756|ヒ|さ.ける、よ.ける|16|辟: false; punish; crime; law<br>辶: walk; walking; road radical variant (no. 162)|evade|1618
邁|2920|go, excel|9999|マイ、バイ|ゆ.く|17|萬: ten thousand; 10,000<br>辶: walk; walking; road radical variant (no. 162)|pass through|2975
還|910|send back, return|910|カン|かえ.る|16|睘: round; stare<br>辶: walk; walking; road radical variant (no. 162)|send back|900
邑|2365|village, rural community, right village radical (no. 163)|2452|ユウ|むら|7|口: mouth<br>巴: comma-design|city walls|2296
那|1617|what?|1621|ナ、ダ|なに、なんぞ、いかん|7|二: two; two radical (no.2)<br>邑: village; rural community; right village radical (no. 163)|interrogative|1992
邦|654|home country, country, Japan|654|ホウ|くに|7|丰: abundant; lush; bountiful; plenty; fat face; luxurious growth of grass<br>邑: village; rural community; right village radical (no. 163)|home country|1991
邪|1608|wicked, injustice, wrong|1612|ジャ|よこし.ま|8|牙: tusk; fang; tusk radical (no. 92)<br>邑: village; rural community; right village radical (no. 163)|wicked|2055
